MATCH UP,W/L
CHA vs. HOU,L
HOU @ CHA,W
IND @ MEM,W
MEM vs. IND,L
SAC @ NOH,L
NOH vs. SAC,W
MIN @ ATL,L
ATL vs. MIN,W
POR vs. WAS,L
WAS @ POR,W
NYK vs. BKN,L
BKN @ NYK,W
LAL @ CHI,L
CHI vs. LAL,W
LAC @ GSW,L
GSW vs. LAC,W
PHI vs. SAS,L
SAS @ PHI,W
LAL @ TOR,L
TOR vs. LAL,W
DEN vs. OKC,W
OKC @ DEN,L
BOS @ DET,L
DET vs. BOS,W
DAL @ ORL,W
ORL vs. DAL,L
CHA vs. SAC,L
SAC @ CHA,W
NOH vs. GSW,L
GSW @ NOH,W
MIN vs. HOU,W
HOU @ MIN,L
SAS @ ATL,W
ATL vs. SAS,L
CLE @ UTA,L
UTA vs. CLE,W
MIL @ POR,W
POR vs. MIL,L
WAS @ LAC,L
LAC vs. WAS,W
MEM @ CHI,W
CHI vs. MEM,L
MEM vs. SAC,W
SAC @ MEM,L
DEN vs. WAS,L
WAS @ DEN,W
OKC @ DAL,W
DAL vs. OKC,L
HOU @ IND,L
IND vs. HOU,W
CHA @ ORL,W
ORL vs. CHA,L
BOS vs. CHI,L
CHI @ BOS,W
ATL @ BKN,L
BKN vs. ATL,W
SAS vs. GSW,W
GSW @ SAS,L
PHI vs. TOR,W
TOR @ PHI,L
MIN vs. LAC,L
LAC @ MIN,W
NYK @ DET,W
DET vs. NYK,L
PHX vs. MIL,L
MIL @ PHX,W
MIA @ LAL,W
LAL vs. MIA,L
DEN @ OKC,L
OKC vs. DEN,W
TOR vs. CHI,L
CHI @ TOR,W
WAS @ SAC,L
SAC vs. WAS,W
HOU @ DAL,L
DAL vs. HOU,W
BKN @ ATL,L
ATL vs. BKN,W
CLE @ POR,W
POR vs. CLE,L
ORL vs. IND,W
IND @ ORL,L
BOS vs. NOH,L
NOH @ BOS,W
SAS vs. MEM,W
MEM @ SAS,L
MIA @ GSW,W
GSW vs. MIA,L
CHA vs. IND,L
IND @ CHA,W
POR @ DEN,L
DEN vs. POR,W
HOU vs. LAC,L
LAC @ HOU,W
BKN vs. TOR,W
TOR @ BKN,L
MIL @ LAL,L
LAL vs. MIL,W
PHI vs. NOH,L
NOH @ PHI,W
LAC @ MEM,W
MEM vs. LAC,L
WAS vs. ORL,W
ORL @ WAS,L
CLE @ SAC,L
SAC vs. CLE,W
DAL vs. MIN,W
MIN @ DAL,L
MIA @ UTA,L
UTA vs. MIA,W
CHA @ BOS,L
BOS vs. CHA,W
OKC @ PHX,W
PHX vs. OKC,L
CHI vs. ATL,W
ATL @ CHI,L
TOR vs. MIL,L
MIL @ TOR,W
GSW @ DEN,L
DEN vs. GSW,W
POR vs. OKC,L
OKC @ POR,W
BKN vs. IND,W
IND @ BKN,L
NOH @ NYK,L
NYK vs. NOH,W
CLE @ LAL,L
LAL vs. CLE,W
MIN @ SAS,L
SAS vs. MIN,W
ATL @ WAS,L
WAS vs. ATL,W
SAC vs. MIA,L
MIA @ SAC,W
MEM @ DAL,L
DAL vs. MEM,W
IND vs. CHA,W
CHA @ IND,L
UTA @ DET,W
DET vs. UTA,L
ORL @ LAC,W
LAC vs. ORL,L
CHI vs. PHX,L
PHX @ CHI,W
PHI vs. HOU,W
HOU @ PHI,L
MEM vs. SAS,W
SAS @ MEM,L
CHA @ TOR,L
TOR vs. CHA,W
NOH vs. MIN,W
MIN @ NOH,L
CLE @ DEN,L
DEN vs. CLE,W
DET @ MIL,W
MIL vs. DET,L
ATL vs. UTA,W
UTA @ ATL,L
BOS vs. HOU,W
HOU @ BOS,L
PHX @ BKN,L
BKN vs. PHX,W
CHI @ NYK,W
NYK vs. CHI,L
LAL vs. OKC,L
OKC @ LAL,W
POR @ GSW,L
GSW vs. POR,W
SAC vs. DAL,L
DAL @ SAC,W
IND vs. NYK,W
NYK @ IND,L
MIA @ POR,L
POR vs. MIA,W
CHA vs. UTA,L
UTA @ CHA,W
OKC vs. MIN,W
MIN @ OKC,L
PHI @ TOR,L
TOR vs. PHI,W
HOU @ NOH,L
NOH vs. HOU,W
DEN vs. ORL,W
ORL @ DEN,L
ATL @ CLE,L
CLE vs. ATL,W
LAC vs. DAL,W
DAL @ LAC,L
BOS vs. PHX,W
PHX @ BOS,L
CHI vs. MIL,L
MIL @ CHI,W
SAS vs. LAL,W
LAL @ SAS,L
GSW vs. MEM,L
MEM @ GSW,W
MIN vs. ATL,W
ATL @ MIN,L
PHX @ MIL,L
MIL vs. PHX,W
IND vs. MIA,W
MIA @ IND,L
LAL @ HOU,L
HOU vs. LAL,W
PHI vs. BKN,L
BKN @ PHI,W
WAS vs. OKC,W
OKC @ WAS,L
SAS @ NOH,L
NOH vs. SAS,W
SAC vs. MEM,L
MEM @ SAC,W
UTA vs. DAL,W
DAL @ UTA,L
ORL @ POR,L
POR vs. ORL,W
NYK vs. BOS,L
BOS @ NYK,W
CHI vs. CLE,W
CLE @ CHI,L
OKC @ TOR,W
TOR vs. OKC,L
MIA vs. WAS,W
WAS @ MIA,L
DET vs. CHA,L
CHA @ DET,W
PHX vs. MEM,L
MEM @ PHX,W
DEN @ LAL,W
LAL vs. DEN,L
POR @ MIN,W
MIN vs. POR,L
UTA @ DEN,L
DEN vs. UTA,W
DAL vs. NOH,L
NOH @ DAL,W
ATL vs. BOS,L
BOS @ ATL,W
MIL @ IND,L
IND vs. MIL,W
CLE vs. HOU,L
HOU @ CLE,W
ORL vs. NYK,L
NYK @ ORL,W
LAC vs. GSW,W
GSW @ LAC,L
BKN vs. SAC,W
SAC @ BKN,L
PHI @ SAS,L
SAS vs. PHI,W
CHA vs. CLE,L
CLE @ CHA,W
OKC vs. PHI,W
PHI @ OKC,L
POR @ MEM,W
MEM vs. POR,L
TOR vs. SAC,L
SAC @ TOR,W
BKN @ WAS,W
WAS vs. BKN,L
HOU @ MIL,W
MIL vs. HOU,L
MIA vs. CHI,L
CHI @ MIA,W
ATL @ DET,L
DET vs. ATL,W
LAC vs. LAL,W
LAL @ LAC,L
BOS vs. IND,W
IND @ BOS,L
UTA @ PHX,W
PHX vs. UTA,L
DEN vs. MIN,L
MIN @ DEN,W
SAS @ NYK,L
NYK vs. SAS,W
OKC vs. BKN,L
BKN @ OKC,W
TOR vs. POR,W
POR @ TOR,L
SAS @ MIL,W
MIL vs. SAS,L
IND vs. WAS,W
WAS @ IND,L
MIN @ UTA,L
UTA vs. MIN,W
DAL @ MIA,L
MIA vs. DAL,W
NOH @ HOU,L
HOU vs. NOH,W
CLE vs. SAC,L
SAC @ CLE,W
ORL vs. CHI,L
CHI @ ORL,W
BOS vs. MEM,L
MEM @ BOS,W
PHI @ PHX,L
PHX vs. PHI,W
GSW vs. LAC,W
LAC @ GSW,L
DAL @ WAS,W
WAS vs. DAL,L
NOH vs. ATL,L
ATL @ NOH,W
DEN vs. LAC,W
LAC @ DEN,L
SAC @ DET,L
DET vs. SAC,W
NYK vs. POR,L
POR @ NYK,W
LAL vs. PHI,L
PHI @ LAL,W
PHX @ OKC,L
OKC vs. PHX,W
MEM @ IND,L
IND vs. MEM,W
HOU vs. ATL,W
ATL @ HOU,L
MIA @ ORL,W
ORL vs. MIA,L
CHA @ CHI,W
CHI vs. CHA,L
SAS vs. BKN,W
BKN @ SAS,L
SAC vs. BOS,W
BOS @ SAC,L
SAS @ DAL,W
DAL vs. SAS,L
DET vs. MIL,W
MIL @ DET,L
UTA @ LAC,L
LAC vs. UTA,W
PHX @ MIN,L
MIN vs. PHX,W
CHA vs. NOH,L
NOH @ CHA,W
MEM vs. DEN,W
DEN @ MEM,L
MIL vs. MIA,W
MIA @ MIL,L
ATL vs. IND,W
IND @ ATL,L
POR vs. PHI,W
PHI @ POR,L
OKC @ HOU,W
HOU vs. OKC,L
ORL vs. TOR,L
TOR @ ORL,W
BKN vs. CLE,W
CLE @ BKN,L
WAS @ CHI,L
CHI vs. WAS,W
GSW vs. BOS,W
BOS @ GSW,L
TOR @ NOH,W
NOH vs. TOR,L
ORL @ WAS,L
WAS vs. ORL,W
SAC vs. NYK,W
NYK @ SAC,L
DEN @ DAL,W
DAL vs. DEN,L
IND vs. PHX,W
PHX @ IND,L
LAC @ UTA,W
UTA vs. LAC,L
MIA @ DET,L
DET vs. MIA,W
CLE vs. ATL,L
ATL @ CLE,W
BKN vs. CHA,W
CHA @ BKN,L
POR @ LAL,L
LAL vs. POR,W
SAS vs. HOU,W
HOU @ SAS,L
GSW vs. PHI,W
PHI @ GSW,L
OKC vs. DAL,W
DAL @ OKC,L
BOS @ LAC,L
LAC vs. BOS,W
CHA vs. MIA,L
MIA @ CHA,W
MEM vs. PHI,L
PHI @ MEM,W
CLE @ WAS,W
WAS vs. CLE,L
HOU @ MIN,W
MIN vs. HOU,L
LAL @ DEN,L
DEN vs. LAL,W
BKN @ MIL,L
MIL vs. BKN,W
ATL vs. DET,W
DET @ ATL,L
GSW @ UTA,W
UTA vs. GSW,L
SAC @ POR,L
POR vs. SAC,W
NOH @ ORL,W
ORL vs. NOH,L
NYK @ PHX,W
PHX vs. NYK,L
TOR @ SAS,L
SAS vs. TOR,W
MIA vs. OKC,W
OKC @ MIA,L
DEN @ LAC,L
LAC vs. DEN,W
BKN vs. BOS,L
BOS @ BKN,W
HOU @ CHI,W
CHI vs. HOU,L
LAL vs. NYK,W
NYK @ LAL,L
POR @ SAC,L
SAC vs. POR,W
ORL vs. UTA,L
UTA @ ORL,W
BKN vs. PHI,W
PHI @ BKN,L
PHX vs. LAC,L
LAC @ PHX,W
NYK vs. MIN,W
MIN @ NYK,L
DAL @ SAS,L
SAS vs. DAL,W
WAS vs. DET,L
DET @ WAS,W
IND @ NOH,W
NOH vs. IND,L
CHA @ DEN,L
DEN vs. CHA,W
CLE @ MIL,W
MIL vs. CLE,L
ATL vs. CHI,W
CHI @ ATL,L
POR vs. PHX,W
PHX @ POR,L
UTA @ MIA,L
MIA vs. UTA,W
HOU vs. MEM,W
MEM @ HOU,L
GSW vs. LAL,L
LAL @ GSW,W
MEM vs. DAL,W
DAL @ MEM,L
ORL @ TOR,L
TOR vs. ORL,W
DET vs. WAS,W
WAS @ DET,L
IND @ CLE,W
CLE vs. IND,L
LAC vs. SAC,W
SAC @ LAC,L
BOS vs. MIL,L
MIL @ BOS,W
NYK vs. CHI,L
CHI @ NYK,W
SAS vs. NOH,W
NOH @ SAS,L
GSW vs. CHA,W
CHA @ GSW,L
ATL @ PHI,L
PHI vs. ATL,W
MIN vs. OKC,W
OKC @ MIN,L
MIA @ DAL,W
DAL vs. MIA,L
DEN @ POR,L
POR vs. DEN,W
MIL @ MEM,L
MEM vs. MIL,W
DET @ TOR,L
TOR vs. DET,W
SAC vs. GSW,W
GSW @ SAC,L
OKC @ ATL,W
ATL vs. OKC,L
IND vs. UTA,W
UTA @ IND,L
PHI @ HOU,L
HOU vs. PHI,W
WAS @ ORL,L
ORL vs. WAS,W
LAC vs. NOH,W
NOH @ LAC,L
BOS vs. CLE,W
CLE @ BOS,L
PHX vs. CHA,W
CHA @ PHX,L
NYK vs. BKN,W
BKN @ NYK,L
WAS vs. ATL,L
ATL @ WAS,W
SAS @ DEN,L
DEN vs. SAS,W
IND @ MIL,L
MIL vs. IND,W
DAL vs. PHI,W
PHI @ DAL,L
MIA vs. MIN,W
MIN @ MIA,L
CLE vs. TOR,L
TOR @ CLE,W
UTA @ BKN,W
BKN vs. UTA,L
BOS @ CHI,L
CHI vs. BOS,W
CHA @ LAL,L
LAL vs. CHA,W
NOH @ GSW,L
GSW vs. NOH,W
HOU @ NYK,W
NYK vs. HOU,L
SAS @ OKC,L
OKC vs. SAS,W
MEM vs. CHI,W
CHI @ MEM,L
LAC @ DET,W
DET vs. LAC,L
ORL vs. MIN,W
MIN @ ORL,L
SAC @ PHX,L
PHX vs. SAC,W
HOU @ TOR,L
TOR vs. HOU,W
SAC vs. DEN,L
DEN @ SAC,W
NOH @ POR,L
POR vs. NOH,W
PHI vs. LAL,L
LAL @ PHI,W
CHA vs. ORL,L
ORL @ CHA,W
MIN vs. DAL,W
DAL @ MIN,L
LAC @ MIL,W
MIL vs. LAC,L
GSW @ ATL,W
ATL vs. GSW,L
UTA vs. MEM,L
MEM @ UTA,W
MIA vs. WAS,W
WAS @ MIA,L
DET vs. IND,L
IND @ DET,W
CLE @ NYK,L
NYK vs. CLE,W
BKN @ CHI,L
CHI vs. BKN,W
SAS vs. BOS,W
BOS @ SAS,L
OKC vs. SAC,W
SAC @ OKC,L
DAL @ TOR,L
TOR vs. DAL,W
NOH vs. MIN,L
MIN @ NOH,W
LAL @ WAS,W
WAS vs. LAL,L
MEM @ DEN,L
DEN vs. MEM,W
IND vs. PHI,W
PHI @ IND,L
CLE vs. MIL,L
MIL @ CLE,W
BOS @ HOU,L
HOU vs. BOS,W
ORL vs. GSW,W
GSW @ ORL,L
BKN vs. DET,W
DET @ BKN,L
UTA @ PHX,L
PHX vs. UTA,W
CHA @ ATL,L
ATL vs. CHA,W
SAS @ POR,L
POR vs. SAS,W
LAL @ NYK,L
NYK vs. LAL,W
LAC @ CHA,W
CHA vs. LAC,L
OKC vs. NOH,W
NOH @ OKC,L
BKN @ TOR,W
TOR vs. BKN,L
MIN vs. DEN,W
DEN @ MIN,L
SAC @ MIL,L
MIL vs. SAC,W
IND vs. CLE,W
CLE @ IND,L
UTA vs. SAS,W
SAS @ UTA,L
MIA vs. GSW,L
GSW @ MIA,W
HOU vs. WAS,W
WAS @ HOU,L
ATL @ ORL,W
ORL vs. ATL,L
DAL @ BOS,L
BOS vs. DAL,W
PHX vs. MEM,W
MEM @ PHX,L
CHI @ PHI,W
PHI vs. CHI,L
NOH vs. WAS,L
WAS @ NOH,W
DEN @ DET,W
DET vs. DEN,L
LAL @ CLE,L
CLE vs. LAL,W
BKN vs. NYK,L
NYK @ BKN,W
LAC @ CHI,W
CHI vs. LAC,L
CHA vs. GSW,L
GSW @ CHA,W
DAL vs. SAC,W
SAC @ DAL,L
TOR @ POR,L
POR vs. TOR,W
ATL @ MIA,L
MIA vs. ATL,W
HOU vs. SAS,L
SAS @ HOU,W
PHI vs. DET,W
DET @ PHI,L
IND @ OKC,L
OKC vs. IND,W
TOR @ LAC,L
LAC vs. TOR,W
MIL @ BKN,W
BKN vs. MIL,L
PHX vs. ORL,L
ORL @ PHX,W
DEN @ NYK,L
NYK vs. DEN,W
LAL vs. UTA,L
UTA @ LAL,W
CHA vs. SAS,L
SAS @ CHA,W
ATL @ MEM,W
MEM vs. ATL,L
GSW @ WAS,W
WAS vs. GSW,L
SAC @ POR,W
POR vs. SAC,L
MIA vs. NOH,W
NOH @ MIA,L
DAL @ HOU,W
HOU vs. DAL,L
DET @ CLE,W
CLE vs. DET,L
LAC vs. PHX,W
PHX @ LAC,L
PHI @ BOS,L
BOS vs. PHI,W
NYK @ CHI,L
CHI vs. NYK,W
LAL @ OKC,L
OKC vs. LAL,W
MEM @ NOH,W
NOH vs. MEM,L
CLE @ MIN,L
MIN vs. CLE,W
ORL @ SAC,L
SAC vs. ORL,W
CHA @ MIL,L
MIL vs. CHA,W
WAS @ ATL,L
ATL vs. WAS,W
DEN @ IND,W
IND vs. DEN,L
UTA vs. TOR,W
TOR @ UTA,L
CHI @ DET,W
DET vs. CHI,L
GSW @ BKN,W
BKN vs. GSW,L
SAS vs. HOU,W
HOU @ SAS,L
BOS @ PHI,L
PHI vs. BOS,W
NYK @ MIA,W
MIA vs. NYK,L
PHX vs. DAL,L
DAL @ PHX,W
NYK @ CHA,W
CHA vs. NYK,L
NOH vs. LAL,L
LAL @ NOH,W
TOR @ SAC,L
SAC vs. TOR,W
DEN @ ATL,L
ATL vs. DEN,W
IND vs. POR,W
POR @ IND,L
UTA vs. ORL,W
ORL @ UTA,L
DET vs. GSW,L
GSW @ DET,W
CLE vs. CHI,L
CHI @ CLE,W
DAL @ LAC,L
LAC vs. DAL,W
BOS vs. MIN,W
MIN @ BOS,L
SAS vs. MIL,W
MIL @ SAS,L
MEM vs. PHX,W
PHX @ MEM,L
WAS vs. MIA,W
MIA @ WAS,L
HOU vs. LAL,W
LAL @ HOU,L
BKN vs. OKC,L
OKC @ BKN,W
CHI vs. IND,L
IND @ CHI,W
PHI vs. MIN,L
MIN @ PHI,W
CHA vs. POR,L
POR @ CHA,W
NOH vs. MIL,W
MIL @ NOH,L
TOR @ DEN,L
DEN vs. TOR,W
LAC @ UTA,W
UTA vs. LAC,L
DET vs. CLE,W
CLE @ DET,L
GSW vs. ORL,L
ORL @ GSW,W
NYK vs. PHX,W
PHX @ NYK,L
LAL vs. ORL,L
ORL @ LAL,W
NOH vs. OKC,L
OKC @ NOH,W
DET @ DAL,L
DAL vs. DET,W
MIL vs. BOS,W
BOS @ MIL,L
MIA vs. BKN,W
BKN @ MIA,L
UTA @ HOU,L
HOU vs. UTA,W
POR @ CLE,W
CLE vs. POR,L
SAC @ LAC,L
LAC vs. SAC,W
CHI vs. PHI,W
PHI @ CHI,L
SAS vs. MEM,W
MEM @ SAS,L
IND @ GSW,L
GSW vs. IND,W
PHI @ CHA,W
CHA vs. PHI,L
DET @ MEM,L
MEM vs. DET,W
OKC vs. UTA,W
UTA @ OKC,L
PHX @ TOR,L
TOR vs. PHX,W
MIL @ MIN,L
MIN vs. MIL,W
IND @ SAC,W
SAC vs. IND,L
CLE @ ATL,W
ATL vs. CLE,L
ORL vs. BKN,L
BKN @ ORL,W
BOS vs. POR,W
POR @ BOS,L
NYK vs. WAS,W
WAS @ NYK,L
DEN @ LAL,L
LAL vs. DEN,W
MIA vs. SAS,W
SAS @ MIA,L
GSW vs. DEN,W
DEN @ GSW,L
HOU @ OKC,L
OKC vs. HOU,W
TOR @ MEM,L
MEM vs. TOR,W
POR @ WAS,L
WAS vs. POR,W
UTA @ NOH,W
NOH vs. UTA,L
NYK @ MIL,W
MIL vs. NYK,L
ATL vs. CHA,W
CHA @ ATL,L
DET vs. PHX,W
PHX @ DET,L
SAS @ ORL,W
ORL vs. SAS,L
MIN @ LAC,L
LAC vs. MIN,W
BOS vs. BKN,L
BKN @ BOS,W
CHI vs. DAL,W
DAL @ CHI,L
SAC vs. MIN,L
MIN @ SAC,W
TOR @ HOU,L
HOU vs. TOR,W
PHX @ CLE,W
CLE vs. PHX,L
LAL vs. IND,L
IND @ LAL,W
DAL @ PHI,L
PHI vs. DAL,W
OKC vs. CHA,W
CHA @ OKC,L
CLE @ MEM,L
MEM vs. CLE,W
SAS @ WAS,W
WAS vs. SAS,L
DEN @ UTA,L
UTA vs. DEN,W
POR @ DET,L
DET vs. POR,W
LAC vs. NOH,L
NOH @ LAC,W
BKN vs. NYK,W
NYK @ BKN,L
CHI vs. MIL,L
MIL @ CHI,W
SAS @ TOR,W
TOR vs. SAS,L
DEN vs. NOH,W
NOH @ DEN,L
ORL vs. BOS,L
BOS @ ORL,W
POR @ BKN,L
BKN vs. POR,W
DET @ NYK,L
NYK vs. DET,W
PHI vs. PHX,W
PHX @ PHI,L
CHA @ WAS,W
WAS vs. CHA,L
CHI @ MIL,W
MIL vs. CHI,L
UTA @ SAC,L
SAC vs. UTA,W
LAL @ DAL,W
DAL vs. LAL,L
ATL vs. LAC,W
LAC @ ATL,L
MIA vs. CLE,W
CLE @ MIA,L
GSW vs. MIN,W
MIN @ GSW,L
PHI vs. OKC,L
OKC @ PHI,W
CHA vs. ATL,L
ATL @ CHA,W
MEM vs. LAL,W
LAL @ MEM,L
DEN vs. GSW,W
GSW @ DEN,L
IND vs. SAS,L
SAS @ IND,W
UTA vs. SAC,W
SAC @ UTA,L
POR vs. MIN,W
MIN @ POR,L
DET vs. TOR,W
TOR @ DET,L
NYK @ HOU,L
HOU vs. NYK,W
ORL vs. CLE,W
CLE @ ORL,L
OKC @ BOS,L
BOS vs. OKC,W
BKN vs. LAC,W
LAC @ BKN,L
PHX vs. NOH,W
NOH @ PHX,L
TOR @ CHA,L
CHA vs. TOR,W
OKC vs. LAC,W
LAC @ OKC,L
MIN vs. DEN,L
DEN @ MIN,W
SAC vs. LAL,W
LAL @ SAC,L
NYK @ DAL,L
DAL vs. NYK,W
ATL vs. WAS,W
WAS @ ATL,L
IND vs. NOH,W
NOH @ IND,L
MIL @ MIA,L
MIA vs. MIL,W
HOU vs. CHI,W
CHI @ HOU,L
PHI @ CLE,L
CLE vs. PHI,W
DET @ ORL,L
ORL vs. DET,W
BOS vs. SAS,L
SAS @ BOS,W
POR @ PHX,L
PHX vs. POR,W
BKN @ GSW,L
GSW vs. BKN,W
NYK @ NOH,W
NOH vs. NYK,L
BKN @ LAL,L
LAL vs. BKN,W
TOR @ PHI,L
PHI vs. TOR,W
MIL @ CHA,L
CHA vs. MIL,W
DEN @ MEM,W
MEM vs. DEN,L
WAS vs. IND,L
IND @ WAS,W
GSW @ DAL,W
DAL vs. GSW,L
ORL @ ATL,L
ATL vs. ORL,W
HOU @ UTA,L
UTA vs. HOU,W
SAS vs. LAC,L
LAC @ SAS,W
TOR vs. ORL,W
ORL @ TOR,L
OKC vs. GSW,W
GSW @ OKC,L
BKN @ SAC,W
SAC vs. BKN,L
POR vs. CHI,W
CHI @ POR,L
DET vs. BOS,W
BOS @ DET,L
NYK vs. IND,W
IND @ NYK,L
HOU @ LAL,L
LAL vs. HOU,W
PHI vs. CLE,W
CLE @ PHI,L
CHA vs. MEM,L
MEM @ CHA,W
UTA @ WAS,W
WAS vs. UTA,L
NOH @ MIL,L
MIL vs. NOH,W
DAL @ CLE,W
CLE vs. DAL,L
LAC vs. CHI,W
CHI @ LAC,L
TOR @ BOS,L
BOS vs. TOR,W
PHX vs. MIA,L
MIA @ PHX,W
DEN @ SAS,L
SAS vs. DEN,W
NYK @ MEM,L
MEM vs. NYK,W
NOH vs. OKC,L
OKC @ NOH,W
GSW @ MIN,W
MIN vs. GSW,L
ATL @ SAC,W
SAC vs. ATL,L
IND vs. DAL,W
DAL @ IND,L
HOU @ POR,L
POR vs. HOU,W
ORL @ DET,W
DET vs. ORL,L
PHX @ LAL,L
LAL vs. PHX,W
UTA @ PHI,L
PHI vs. UTA,W
MIA @ DEN,W
DEN vs. MIA,L
BKN vs. BOS,W
BOS @ BKN,L
NYK @ SAS,W
SAS vs. NYK,L
OKC vs. MEM,L
MEM @ OKC,W
CHA @ MIN,W
MIN vs. CHA,L
IND @ MIL,L
MIL vs. IND,W
WAS @ DAL,L
DAL vs. WAS,W
NOH @ HOU,L
HOU vs. NOH,W
MIA @ LAC,L
LAC vs. MIA,W
UTA @ BOS,L
BOS vs. UTA,W
CHI @ PHX,W
PHX vs. CHI,L
GSW vs. ATL,W
ATL @ GSW,L
DET @ PHI,W
PHI vs. DET,L
CHA vs. WAS,W
WAS @ CHA,L
POR @ SAC,W
SAC vs. POR,L
IND vs. TOR,L
TOR @ IND,W
ORL vs. NYK,L
NYK @ ORL,W
CLE @ BKN,L
BKN vs. CLE,W
SAS @ LAL,W
LAL vs. SAS,L
TOR vs. UTA,L
UTA @ TOR,W
MIN @ DAL,W
DAL vs. MIN,L
POR vs. ATL,L
ATL @ POR,W
OKC @ DET,W
DET vs. OKC,L
HOU vs. MIA,L
MIA @ HOU,W
PHX vs. DEN,W
DEN @ PHX,L
CHI vs. BOS,L
BOS @ CHI,W
MIL @ PHI,W
PHI vs. MIL,L
CLE @ OKC,L
OKC vs. CLE,W
MIA @ MEM,L
MEM vs. MIA,W
LAC vs. ATL,W
ATL @ LAC,L
ORL @ BKN,L
BKN vs. ORL,W
SAC @ LAL,L
LAL vs. SAC,W
CHA vs. DAL,W
DAL @ CHA,L
TOR vs. PHI,L
PHI @ TOR,W
MIL vs. BOS,L
BOS @ MIL,W
IND vs. WAS,W
WAS @ IND,L
UTA vs. PHX,W
PHX @ UTA,L
SAS @ POR,W
POR vs. SAS,L
HOU vs. DET,W
DET @ HOU,L
CHI vs. MIN,W
MIN @ CHI,L
DEN @ GSW,W
GSW vs. DEN,L
DET @ OKC,L
OKC vs. DET,W
MEM vs. HOU,W
HOU @ MEM,L
WAS vs. MIL,L
MIL @ WAS,W
NOH vs. CHA,W
CHA @ NOH,L
MIN vs. IND,W
IND @ MIN,L
UTA @ DEN,L
DEN vs. UTA,W
SAC vs. SAS,L
SAS @ SAC,W
MIA @ ATL,W
ATL vs. MIA,L
BKN @ ORL,W
ORL vs. BKN,L
BOS vs. PHI,L
PHI @ BOS,W
CLE @ PHX,L
PHX vs. CLE,W
NYK vs. DAL,W
DAL @ NYK,L
LAL vs. GSW,W
GSW @ LAL,L
POR vs. LAC,L
LAC @ POR,W
CHI vs. OKC,L
OKC @ CHI,W
CHA vs. PHX,L
PHX @ CHA,W
NOH vs. PHI,L
PHI @ NOH,W
MIN vs. ORL,W
ORL @ MIN,L
MEM @ MIL,W
MIL vs. MEM,L
SAC vs. DET,W
DET @ SAC,L
DAL vs. TOR,W
TOR @ DAL,L
ATL vs. IND,W
IND @ ATL,L
UTA vs. LAL,W
LAL @ UTA,L
MIA vs. BKN,W
BKN @ MIA,L
DEN @ HOU,W
HOU vs. DEN,L
LAC vs. SAS,W
SAS @ LAC,L
WAS @ BOS,L
BOS vs. WAS,W
GSW vs. CLE,W
CLE @ GSW,L
TOR @ OKC,L
OKC vs. TOR,W
DEN vs. DET,W
DET @ DEN,L
CHI vs. ORL,W
ORL @ CHI,L
BKN vs. MIN,L
MIN @ BKN,W
UTA @ MEM,L
MEM vs. UTA,W
SAC vs. GSW,W
GSW @ SAC,L
POR @ DAL,L
DAL vs. POR,W
PHX @ MIA,L
MIA vs. PHX,W
LAC vs. CLE,L
CLE @ LAC,W
IND @ SAS,L
SAS vs. IND,W
NYK @ PHI,W
PHI vs. NYK,L
OKC vs. ATL,L
ATL @ OKC,W
MIN @ TOR,L
TOR vs. MIN,W
PHX @ ORL,L
ORL vs. PHX,W
NYK vs. PHI,W
PHI @ NYK,L
LAL vs. DET,W
DET @ LAL,L
BOS @ WAS,W
WAS vs. BOS,L
CLE @ MIL,L
MIL vs. CLE,W
DAL vs. CHA,W
CHA @ DAL,L
SAC @ IND,L
IND vs. SAC,W
MIA vs. DEN,W
DEN @ MIA,L
HOU vs. POR,L
POR @ HOU,W
LAC vs. GSW,L
GSW @ LAC,W
TOR @ BKN,L
BKN vs. TOR,W
CHI vs. NOH,L
NOH @ CHI,W
UTA @ SAS,L
SAS vs. UTA,W
CHA vs. IND,W
IND @ CHA,L
OKC vs. POR,W
POR @ OKC,L
UTA @ NOH,L
NOH vs. UTA,W
SAC @ MIN,L
MIN vs. SAC,W
ATL vs. HOU,L
HOU @ ATL,W
CLE vs. CHI,L
CHI @ CLE,W
DEN @ ORL,L
ORL vs. DEN,W
MIL @ BOS,W
BOS vs. MIL,L
PHX vs. DET,W
DET @ PHX,L
MIA @ NYK,L
NYK vs. MIA,W
LAL vs. LAC,L
LAC @ LAL,W
GSW vs. MEM,L
MEM @ GSW,W
SAS vs. OKC,W
OKC @ SAS,L
IND @ TOR,W
TOR vs. IND,L
NOH vs. SAS,L
SAS @ NOH,W
UTA vs. DAL,W
DAL @ UTA,L
LAL @ POR,L
POR vs. LAL,W
HOU @ DET,W
DET vs. HOU,L
LAC vs. MEM,W
MEM @ LAC,L
GSW @ PHX,W
PHX vs. GSW,L
SAC @ CHI,L
CHI vs. SAC,W
DEN @ PHI,L
PHI vs. DEN,W
MIA vs. BOS,W
BOS @ MIA,L
CLE vs. WAS,W
WAS @ CLE,L
LAL vs. DAL,L
